customer_id,age,annual_income,credit_score,employment_type,loan_amount,loan_tenure_months,existing_loans,recency_days,frequency,monetary,default
CUST03195,58,47875,670,Freelance,194778,24,0,262,28,15596,1
CUST03196,22,42889,720,Freelance,117453,60,0,9,9,45323,0
CUST03197,65,90060,612,Salaried,162310,36,1,96,25,38614,1
CUST03198,53,53987,738,Business,335813,60,0,345,13,66977,1
CUST03199,63,74039,729,Self-Employed,231010,24,1,26,22,43943,1
CUST03200,43,44715,598,Self-Employed,94719,24,1,331,3,36979,1
CUST03201,62,85951,806,Salaried,162262,36,1,63,13,51296,0
CUST03202,32,53134,701,Business,134653,60,0,37,25,24112,0
CUST03203,45,85646,703,Self-Employed,155163,36,0,355,22,59184,0
CUST03204,67,45083,606,Salaried,289930,48,1,77,26,70519,1
CUST03205,47,15000,590,Business,20000,60,1,220,5,11793,1
CUST03206,46,42805,614,Business,91611,12,0,145,28,57103,1
CUST03207,46,49531,723,Salaried,251327,24,0,139,29,56638,0
CUST03208,44,36899,534,Salaried,155988,48,1,129,17,37508,1
CUST03209,43,65619,760,Salaried,141229,24,0,138,12,57103,0
CUST03210,35,74150,602,Salaried,117505,12,0,149,26,28890,1
CUST03211,27,65303,667,Salaried,336956,12,0,350,26,34125,1
CUST03212,42,37039,673,Salaried,316033,60,2,94,5,75450,1
CUST03213,65,35416,733,Salaried,118754,48,1,75,9,51432,1
CUST03214,31,40826,616,Freelance,314409,48,1,207,19,58563,1
CUST03215,41,57017,706,Salaried,195715,48,1,169,5,17398,1
CUST03216,32,28974,709,Salaried,133653,60,1,4,1,36432,1
CUST03217,35,24350,706,Business,233883,12,0,286,18,5000,1
CUST03218,25,25302,580,Business,122370,48,2,134,26,29566,1
CUST03219,32,52603,656,Self-Employed,240468,24,1,183,21,59072,1
CUST03220,29,91043,733,Self-Employed,55202,60,1,328,10,36693,0
CUST03221,54,39486,742,Salaried,162648,36,1,13,10,12016,1
CUST03222,31,40435,686,Salaried,45204,12,0,171,11,28153,0
CUST03223,25,54342,544,Salaried,109457,36,0,203,13,55093,1
CUST03224,33,60732,715,Freelance,151491,60,1,222,26,40983,1
CUST03225,35,50350,655,Salaried,140090,24,1,304,21,16057,1
CUST03226,54,21073,630,Freelance,49054,36,1,206,23,21245,1
CUST03227,33,78905,642,Salaried,195159,36,0,135,10,44214,1
CUST03228,56,56743,510,Salaried,105972,36,1,275,7,50704,1
CUST03229,39,67237,622,Self-Employed,63639,48,0,17,15,42083,1
CUST03230,51,22915,662,Freelance,157941,12,0,356,29,27908,1
CUST03231,49,79781,656,Salaried,219903,48,1,7,12,59884,1
CUST03232,33,48144,734,Self-Employed,278723,12,0,2,20,72085,0
CUST03233,57,49197,781,Salaried,218603,60,1,303,12,88730,1
CUST03234,64,48669,850,Salaried,22077,60,0,9,27,72748,0
CUST03235,46,23631,708,Self-Employed,149866,36,1,27,8,36494,1
CUST03236,56,36554,626,Freelance,135510,36,0,274,11,67859,1
CUST03237,41,34937,661,Salaried,77091,60,0,292,26,52894,1
CUST03238,48,29378,534,Business,140479,48,0,103,15,71288,1
CUST03239,59,48476,776,Salaried,239401,24,1,90,8,46394,1
CUST03240,36,73680,628,Freelance,216744,12,0,87,15,26440,1
CUST03241,65,83845,838,Self-Employed,92977,12,3,24,13,89517,0
CUST03242,45,63533,694,Business,144736,36,2,129,12,52940,1
CUST03243,60,76685,804,Self-Employed,177634,48,0,233,11,43973,0
CUST03244,59,64871,697,Salaried,218338,12,0,119,14,39571,1
CUST03245,41,49647,829,Salaried,172916,12,0,77,18,61482,0
CUST03246,66,26991,659,Business,183854,60,0,19,24,39011,1
CUST03247,29,62344,781,Salaried,238749,60,1,114,6,47806,1
CUST03248,29,62448,757,Freelance,218781,24,1,39,24,66990,1
CUST03249,28,33859,670,Salaried,162986,12,0,214,26,29868,1
CUST03250,64,25823,749,Salaried,37160,24,0,127,26,48293,0
CUST03251,49,73692,727,Salaried,264930,24,0,332,6,29479,1
CUST03252,47,15541,636,Salaried,97823,60,0,112,20,69236,1
CUST03253,24,40065,574,Salaried,154860,12,0,297,27,35595,1
CUST03254,53,51841,628,Self-Employed,227327,60,1,26,18,46149,1
CUST03255,62,63721,606,Salaried,394547,12,0,150,19,62766,1
CUST03256,41,73072,811,Salaried,182560,12,1,133,24,73139,0
CUST03257,52,66037,686,Business,292316,36,2,277,24,44759,1
CUST03258,39,44094,576,Salaried,264772,24,2,283,13,22110,1
CUST03259,34,35292,732,Self-Employed,199649,36,0,135,10,42222,0
CUST03260,33,32525,623,Business,205732,60,2,340,12,25205,1
CUST03261,58,31332,572,Business,231502,24,1,1,10,39659,1
CUST03262,34,65149,670,Self-Employed,148564,60,3,291,8,35748,1
CUST03263,40,48847,692,Self-Employed,223692,48,0,180,21,29997,1
CUST03264,50,41395,850,Business,185196,24,0,94,28,13163,0
CUST03265,36,40920,713,Freelance,233916,12,0,309,21,72151,1
CUST03266,23,47226,714,Salaried,303555,60,1,326,1,69492,1
CUST03267,65,39793,617,Salaried,249532,12,0,109,4,51981,1
CUST03268,38,73115,687,Self-Employed,239286,60,0,42,24,48005,1
CUST03269,48,58200,663,Freelance,123729,48,0,284,14,56848,1
CUST03270,37,66355,606,Business,154238,48,2,249,3,46431,1
CUST03271,64,40021,778,Salaried,30893,60,1,302,11,56864,0
CUST03272,46,38676,687,Business,142068,48,0,155,6,27200,1
CUST03273,65,36935,746,Self-Employed,203729,24,1,255,11,56917,1
CUST03274,40,26457,725,Salaried,216679,60,0,38,12,53484,1
CUST03275,39,63315,700,Self-Employed,99929,48,0,108,17,45034,1
CUST03276,25,41648,749,Salaried,200743,48,0,349,21,39597,1
CUST03277,54,36837,676,Self-Employed,84019,60,0,295,15,83274,1
CUST03278,24,49627,782,Business,116568,48,2,97,11,57109,0
CUST03279,56,54370,670,Business,286518,48,0,46,18,45658,1
CUST03280,67,62935,718,Self-Employed,192037,12,1,97,28,36628,1
CUST03281,28,50280,720,Self-Employed,91329,36,0,95,18,53627,0
CUST03282,53,37248,680,Salaried,159940,48,1,2,7,35931,1
CUST03283,22,73944,619,Salaried,32483,60,1,122,5,48735,1
CUST03284,38,52145,813,Salaried,178041,60,3,111,13,46072,1
CUST03285,35,66320,719,Self-Employed,185913,48,2,231,17,32203,1
CUST03286,57,63275,830,Salaried,321883,60,0,115,4,38806,0
CUST03287,60,68642,835,Salaried,75442,12,2,358,27,17721,0
CUST03288,51,53117,669,Salaried,180810,36,1,344,29,5430,1
CUST03289,43,77612,529,Salaried,246610,48,1,255,1,26850,1
CUST03290,42,87807,721,Salaried,57832,36,1,283,28,51730,0
CUST03291,46,61308,650,Salaried,313654,60,2,157,23,66841,1
CUST03292,49,66625,685,Self-Employed,105164,24,2,239,19,14796,1
CUST03293,30,34408,742,Salaried,195213,12,0,228,10,36972,0
CUST03294,41,49777,774,Business,164933,12,2,19,20,53069,1
CUST03295,28,53931,742,Salaried,143571,48,1,74,10,47769,0
CUST03296,37,27475,655,Salaried,193365,48,2,195,25,38075,1
CUST03297,64,79828,608,Business,161726,60,2,241,9,38923,1
CUST03298,48,33062,742,Self-Employed,142522,36,0,145,29,22958,0
CUST03299,63,53336,633,Freelance,149253,36,2,65,5,37647,1
CUST03300,37,35063,664,Self-Employed,136162,60,0,112,20,28558,1
CUST03301,67,53091,603,Business,372534,60,1,254,13,23473,1
CUST03302,55,45719,733,Salaried,220019,24,2,141,3,100123,1
CUST03303,44,41800,550,Self-Employed,112297,48,0,151,7,37979,1
CUST03304,63,73300,494,Self-Employed,209359,12,3,172,10,41514,1
CUST03305,42,49318,781,Self-Employed,119392,36,0,147,25,50463,0
CUST03306,25,83861,587,Salaried,152970,48,0,267,6,59441,1
CUST03307,43,36677,587,Business,243846,60,1,292,3,17256,1
CUST03308,64,48282,694,Salaried,130019,60,3,335,11,40915,1
CUST03309,33,71928,661,Business,291906,36,2,208,13,40853,1
CUST03310,27,41081,560,Salaried,284258,60,0,258,4,62423,1
CUST03311,32,76308,667,Freelance,375375,12,0,41,17,31663,1
CUST03312,22,15931,668,Salaried,137096,36,0,280,19,33718,1
CUST03313,51,40333,795,Salaried,20064,12,0,228,21,45609,0
CUST03314,41,39488,752,Salaried,388100,48,1,80,18,12118,1
CUST03315,22,61319,651,Salaried,99848,12,2,39,22,74592,1
CUST03316,61,68150,735,Freelance,165703,36,1,256,27,70143,1
CUST03317,32,31944,582,Freelance,140614,12,2,189,27,67012,1
CUST03318,43,88710,619,Salaried,196268,60,0,264,24,63206,1
CUST03319,31,39243,779,Self-Employed,278376,12,0,65,18,43291,1
CUST03320,24,39127,610,Salaried,247011,36,0,9,18,47167,1
CUST03321,27,76177,666,Salaried,344216,60,2,279,4,14796,1
CUST03322,33,41173,703,Freelance,149098,12,2,260,8,52967,1
CUST03323,38,62013,789,Salaried,180976,36,2,13,3,26160,1
CUST03324,36,75703,716,Business,235988,48,1,163,8,5000,1
CUST03325,37,46695,586,Self-Employed,35648,36,0,211,27,41131,1
CUST03326,32,71026,794,Freelance,193423,12,1,238,25,59190,0
CUST03327,64,41428,632,Salaried,83914,60,0,98,21,10751,0
CUST03328,65,58377,700,Salaried,165484,24,1,228,21,8769,1
CUST03329,67,54620,725,Business,79257,48,2,307,10,55516,1
CUST03330,51,82001,685,Business,138605,12,2,215,14,64843,1
CUST03331,37,66727,587,Salaried,267020,48,1,5,28,53030,1
CUST03332,42,43013,558,Self-Employed,359376,12,1,287,26,25591,1
CUST03333,45,42628,637,Salaried,307188,48,0,10,26,53820,1
CUST03334,59,68139,586,Salaried,235668,24,0,213,26,18541,1
CUST03335,28,49557,597,Freelance,218348,36,0,51,17,73816,1
CUST03336,34,75842,820,Salaried,182525,48,0,202,4,42062,0
CUST03337,38,35230,725,Salaried,167730,36,1,244,22,67453,1
CUST03338,59,25747,690,Business,175811,24,2,105,7,33149,1
CUST03339,61,61341,741,Self-Employed,61178,60,2,120,2,55832,1
CUST03340,61,15000,671,Business,150311,12,0,237,13,32290,1
CUST03341,23,36715,787,Salaried,209804,36,1,340,24,84643,1
CUST03342,42,68246,539,Freelance,35917,60,2,112,28,34451,1
CUST03343,37,48195,724,Salaried,265842,60,3,359,16,49714,1
CUST03344,46,39594,556,Self-Employed,262731,48,2,354,16,34125,1
CUST03345,52,55048,774,Business,69106,24,2,161,20,5130,0
CUST03346,22,38962,655,Self-Employed,237505,24,2,196,16,41622,1
CUST03347,41,68251,673,Self-Employed,276848,60,1,269,18,15020,1
CUST03348,63,52664,623,Self-Employed,288171,48,2,16,4,47077,1
CUST03349,54,43847,790,Business,217815,48,0,343,11,51124,0
CUST03350,35,39761,607,Self-Employed,369355,36,2,345,1,22432,1
CUST03351,54,57066,660,Salaried,196001,36,0,76,27,48126,1
CUST03352,25,66296,653,Business,235561,60,1,323,14,23352,1
CUST03353,57,61413,777,Business,151494,36,0,103,18,5000,0
CUST03354,32,42900,667,Salaried,192815,60,0,224,9,55571,1
CUST03355,39,49035,726,Freelance,163965,48,1,102,10,64078,1
CUST03356,44,70789,746,Salaried,153030,12,3,304,29,90308,1
CUST03357,49,68943,700,Self-Employed,189334,48,0,204,5,55555,1
CUST03358,34,57938,644,Self-Employed,236329,60,1,61,9,37561,1
CUST03359,62,84772,667,Salaried,250172,24,1,313,9,42209,1
CUST03360,23,56606,805,Salaried,225945,36,2,23,15,24171,1
CUST03361,66,74970,616,Salaried,223386,36,0,337,27,5000,1
CUST03362,46,65642,802,Freelance,285498,60,0,28,6,48199,0
CUST03363,27,40846,749,Business,194990,24,2,142,17,36784,1
CUST03364,57,30084,654,Business,308167,12,0,59,24,37626,1
CUST03365,67,50144,795,Salaried,56094,48,0,153,28,44843,0
CUST03366,67,72141,793,Salaried,248632,60,3,332,5,16588,1
CUST03367,31,45925,728,Salaried,238267,24,0,197,17,56545,1
CUST03368,63,30362,531,Business,226732,24,2,361,4,85646,1
CUST03369,25,41259,764,Salaried,256570,60,3,226,7,44112,1
CUST03370,55,79474,685,Salaried,230252,60,1,23,29,55341,1
CUST03371,57,72548,672,Self-Employed,308438,24,0,289,13,68287,1
CUST03372,33,67598,715,Salaried,241868,12,0,42,20,23257,1
CUST03373,45,65595,675,Business,139599,24,0,20,12,69052,1
CUST03374,64,19669,768,Self-Employed,53479,24,2,102,25,46090,0
CUST03375,26,72847,638,Salaried,357979,48,1,233,29,5000,1
CUST03376,65,43686,734,Salaried,221629,60,0,166,2,34049,1
CUST03377,25,50364,624,Self-Employed,194386,48,0,159,19,34262,1
CUST03378,40,66984,692,Salaried,149767,48,1,289,1,79611,1
CUST03379,25,31054,716,Salaried,226001,36,2,60,8,82873,1
CUST03380,42,55378,602,Business,136274,60,1,189,5,53333,1
CUST03381,63,42477,652,Freelance,235636,60,1,197,3,51604,1
CUST03382,45,41816,628,Business,176162,60,3,66,6,51687,1
CUST03383,59,57474,850,Freelance,180000,24,1,347,29,37323,0
CUST03384,39,56405,650,Salaried,145750,36,2,309,13,34543,1
CUST03385,29,62148,655,Freelance,160513,48,0,349,23,40497,1
CUST03386,38,15000,665,Self-Employed,191684,24,2,181,11,71198,1
CUST03387,50,92229,689,Salaried,102124,24,1,229,20,32153,0
CUST03388,52,22100,699,Freelance,291861,24,1,327,21,56233,1
CUST03389,29,45856,582,Salaried,234294,12,1,244,7,61934,1
CUST03390,64,33926,821,Salaried,117193,60,1,359,1,62219,0
CUST03391,61,68783,624,Salaried,120625,12,2,196,2,28034,1
CUST03392,39,85187,610,Salaried,92096,12,0,261,16,12564,1
CUST03393,34,45456,754,Salaried,218679,48,3,70,1,22276,1
CUST03394,37,49270,668,Self-Employed,260983,24,1,240,7,66091,1
CUST03395,26,74679,702,Business,55385,12,0,156,24,67777,0
CUST03396,64,38511,695,Salaried,241162,12,0,4,16,54112,1
CUST03397,59,58198,543,Salaried,131887,36,0,63,20,35059,1
CUST03398,32,62345,749,Business,223780,60,1,163,26,18036,1
CUST03399,23,55780,705,Salaried,171270,12,0,38,2,58845,0
CUST03400,62,27607,660,Business,184354,60,3,333,19,64174,1
CUST03401,25,92482,618,Salaried,150646,36,0,13,6,37970,1
CUST03402,34,68088,602,Business,162899,24,0,199,12,28523,1
CUST03403,44,57408,630,Self-Employed,247671,24,0,39,18,85064,1
CUST03404,37,41846,794,Self-Employed,141154,48,2,170,29,21005,1
CUST03405,62,48966,712,Freelance,179447,12,1,105,23,32211,1
CUST03406,42,44533,604,Business,282578,12,2,350,7,5000,1
CUST03407,36,23080,675,Freelance,145826,60,1,235,12,99532,1
CUST03408,42,50990,669,Salaried,159460,12,1,189,27,36490,1
CUST03409,62,92547,684,Self-Employed,61226,60,2,79,26,37629,1
CUST03410,58,29333,795,Salaried,241815,12,0,325,1,62085,1
CUST03411,28,47429,688,Freelance,255126,36,0,340,2,15356,1
CUST03412,39,45856,714,Salaried,260177,48,1,329,6,54645,1
CUST03413,48,56436,757,Salaried,275979,48,1,156,14,66489,1
CUST03414,32,85128,710,Salaried,20000,48,1,128,1,60796,0
CUST03415,25,61436,704,Salaried,172920,36,0,349,8,50868,1
CUST03416,33,59201,715,Business,239767,36,1,299,23,65539,1
CUST03417,38,37708,714,Self-Employed,246524,12,0,360,4,33311,1
CUST03418,41,63877,724,Self-Employed,226797,48,3,214,2,48032,1
CUST03419,67,85592,615,Salaried,190997,60,1,41,20,70036,1
CUST03420,54,41449,736,Business,193282,36,0,101,25,86794,1
CUST03421,57,44039,636,Self-Employed,48260,36,1,173,9,12064,1
CUST03422,39,83329,732,Business,243685,60,2,241,7,56992,1
CUST03423,27,47624,731,Salaried,230168,48,0,245,26,40954,1
CUST03424,65,71064,671,Business,185735,24,0,165,25,61883,0
CUST03425,60,72677,772,Salaried,187492,36,1,190,6,35548,0
CUST03426,25,71935,703,Freelance,240191,60,2,187,4,45270,1
CUST03427,49,70027,721,Business,130571,24,0,306,2,29311,0
CUST03428,36,55377,570,Salaried,120249,36,2,241,2,62937,1
CUST03429,26,54657,543,Salaried,168335,12,1,140,6,48492,1
CUST03430,56,35433,648,Business,325050,48,0,212,8,15781,1
CUST03431,65,48723,696,Business,55362,60,0,364,26,50898,0
CUST03432,32,75938,628,Salaried,245010,12,0,173,26,62842,1
CUST03433,42,44420,658,Salaried,206192,36,3,233,13,55427,1
CUST03434,35,83829,709,Business,118645,24,0,93,25,23802,0
CUST03435,33,84663,622,Business,191399,60,0,266,18,5639,1
CUST03436,43,50187,685,Salaried,280853,48,1,348,1,15740,1
CUST03437,23,71541,730,Self-Employed,304856,24,3,190,17,50018,1
CUST03438,35,28142,824,Self-Employed,196292,60,3,123,21,61305,1
CUST03439,41,29669,562,Business,237984,36,3,316,4,34534,1
CUST03440,64,50280,587,Salaried,190808,24,2,349,22,66181,1
CUST03441,36,80747,720,Salaried,175986,48,1,225,23,5000,1
CUST03442,54,68337,756,Salaried,164136,36,0,185,13,37247,0
CUST03443,67,89557,618,Salaried,88362,48,2,255,6,53206,1
CUST03444,48,90802,653,Salaried,125569,60,1,7,8,8809,1
CUST03445,47,60169,561,Business,441601,12,0,204,6,31562,1
CUST03446,44,76059,550,Business,79085,48,1,276,16,63468,1
CUST03447,31,53859,647,Freelance,191892,36,3,121,11,44715,1
CUST03448,54,72441,619,Salaried,103525,60,0,289,2,8655,1
CUST03449,34,65343,612,Salaried,147103,48,0,103,10,50293,1
CUST03450,54,15333,527,Salaried,45870,36,2,147,10,29296,1
CUST03451,32,40860,645,Salaried,180250,36,2,3,25,51288,1
CUST03452,25,64733,826,Freelance,161256,36,2,344,14,29443,0
CUST03453,51,61073,552,Salaried,20000,36,1,281,22,45182,1
CUST03454,35,86500,717,Business,304950,60,0,55,6,16511,1
CUST03455,63,83282,718,Business,64245,24,0,63,4,53621,0
CUST03456,47,59884,781,Business,131474,24,2,357,24,81102,0
CUST03457,45,17421,633,Self-Employed,248406,12,1,142,16,49677,1
CUST03458,57,68476,833,Salaried,169389,24,1,23,6,21729,0
CUST03459,61,26207,695,Salaried,177611,36,1,350,26,55443,1
CUST03460,62,109973,629,Business,341703,36,1,352,28,14832,1
CUST03461,24,35850,784,Freelance,219472,24,1,202,19,49156,1
CUST03462,49,44341,701,Freelance,323402,36,2,121,4,30766,1
CUST03463,52,78866,761,Salaried,140738,24,0,312,16,61802,0
CUST03464,49,31521,699,Self-Employed,243667,36,2,43,15,20802,1
CUST03465,38,52743,578,Salaried,319059,36,0,209,8,17146,1
CUST03466,58,20835,716,Salaried,183882,24,0,252,16,18772,1
CUST03467,53,16985,683,Self-Employed,195459,12,1,176,26,38614,1
CUST03468,59,66716,690,Business,171626,12,1,2,19,66595,1
CUST03469,59,91393,585,Salaried,160135,24,1,351,11,31858,1
CUST03470,61,34907,606,Salaried,195039,48,0,309,27,33473,1
CUST03471,67,53786,637,Business,137938,24,0,104,14,45633,1
CUST03472,66,28479,763,Salaried,229207,48,1,109,6,53583,1
CUST03473,35,78193,748,Business,121873,24,3,348,29,37007,1
CUST03474,65,57294,689,Self-Employed,128243,24,0,59,24,42066,1
CUST03475,33,70451,807,Salaried,91304,60,2,183,17,35424,0
CUST03476,29,43669,647,Self-Employed,170829,48,2,195,1,68139,1
CUST03477,38,70912,616,Freelance,327617,36,0,153,23,36916,1
CUST03478,28,63865,646,Salaried,229192,60,0,4,7,22645,1
CUST03479,51,37054,832,Salaried,236858,60,2,174,13,38493,1
CUST03480,34,68064,693,Business,76614,24,1,352,22,47166,1
CUST03481,30,79230,567,Salaried,103412,24,1,198,22,10778,1
CUST03482,28,58257,659,Business,131136,36,0,83,27,69429,1
CUST03483,29,89040,550,Salaried,279024,36,0,38,19,60632,1
CUST03484,58,48225,714,Self-Employed,332339,60,0,84,17,79022,1
CUST03485,35,23186,756,Business,331607,12,1,176,1,75747,1
CUST03486,27,79853,642,Salaried,169872,12,0,88,25,5000,1
CUST03487,52,28665,650,Salaried,230250,48,0,289,3,25257,1
CUST03488,23,40018,710,Salaried,145010,12,1,216,24,61919,1
CUST03489,24,63342,594,Business,199740,24,0,161,3,55772,1
CUST03490,52,63083,731,Business,260547,24,0,9,13,30458,1
CUST03491,54,61771,597,Business,238478,24,2,196,18,26491,1
CUST03492,60,16589,471,Self-Employed,244606,48,2,17,26,5000,1
CUST03493,27,32164,515,Salaried,238674,60,1,26,3,28436,1
CUST03494,44,77492,556,Self-Employed,35116,24,0,268,11,54499,1
CUST03495,43,92984,669,Salaried,370605,60,0,256,21,60564,1
CUST03496,36,30672,741,Business,250043,36,0,230,14,5000,0
CUST03497,51,42719,850,Self-Employed,342420,12,1,92,19,21894,1
CUST03498,32,25792,850,Self-Employed,274903,12,2,188,5,5498,1
CUST03499,49,45803,760,Salaried,136255,24,1,44,8,82929,0
CUST03500,45,87744,742,Salaried,154702,24,2,143,25,74439,1
CUST03501,26,57781,631,Salaried,189740,36,2,306,5,65722,1
CUST03502,24,30530,794,Salaried,121097,36,3,89,8,19343,1
CUST03503,56,82122,619,Business,20000,48,1,89,27,37315,1
CUST03504,30,77590,674,Self-Employed,136183,36,0,99,13,15586,0
CUST03505,52,27949,616,Salaried,115420,36,0,260,26,47146,1
CUST03506,63,49624,726,Salaried,203909,36,0,247,1,53867,1
CUST03507,46,57940,600,Salaried,193393,36,1,54,5,13056,1
CUST03508,38,51417,762,Self-Employed,20000,24,0,313,18,41086,0
CUST03509,40,66105,713,Self-Employed,123086,36,1,153,1,10617,1
CUST03510,61,36020,625,Business,229487,48,1,317,12,30937,1
CUST03511,24,71008,850,Salaried,208947,12,0,239,19,67780,0
CUST03512,33,54254,633,Self-Employed,225115,48,0,119,13,36675,1
CUST03513,25,80846,548,Salaried,115507,12,3,270,25,38313,1
CUST03514,30,42937,603,Salaried,162866,60,1,260,15,12942,1
CUST03515,48,67579,673,Self-Employed,187421,12,1,162,15,48017,1
CUST03516,22,62728,737,Business,246562,12,0,10,18,27034,1
CUST03517,45,53951,656,Salaried,84700,24,1,136,21,53536,1
CUST03518,63,63593,669,Freelance,209818,36,0,210,2,41110,1
CUST03519,34,45235,718,Self-Employed,127853,48,0,327,26,52495,0
CUST03520,32,47580,600,Salaried,188088,48,0,115,1,17970,1
CUST03521,60,79788,764,Self-Employed,178299,36,0,291,29,37371,0
CUST03522,55,46440,482,Salaried,84769,12,2,185,16,37739,1
CUST03523,61,50876,605,Salaried,148322,24,0,208,7,5000,1
CUST03524,32,41644,694,Salaried,142856,48,2,239,11,74267,1
CUST03525,37,32234,591,Self-Employed,137137,36,0,163,28,50789,1
CUST03526,48,29731,700,Self-Employed,215256,24,2,163,20,30477,1
CUST03527,23,47415,687,Self-Employed,364500,48,1,354,3,56571,1
CUST03528,37,66819,821,Self-Employed,292669,36,0,96,17,47918,0
CUST03529,38,49362,649,Salaried,245195,36,0,351,23,68986,1
CUST03530,52,29146,706,Self-Employed,263683,48,0,49,3,25101,1
CUST03531,35,15000,574,Salaried,208720,24,1,124,19,38942,1
CUST03532,66,55923,661,Salaried,212593,36,1,352,12,67968,1
CUST03533,56,56774,625,Salaried,269352,12,0,277,20,55230,1
CUST03534,56,83166,693,Salaried,297934,36,0,60,11,71627,1
CUST03535,55,36261,712,Freelance,169510,60,2,364,2,74093,1
CUST03536,61,64677,475,Business,149717,24,2,24,8,82837,1
CUST03537,64,31843,584,Business,82604,24,1,270,4,44390,1
CUST03538,52,70181,686,Business,295208,60,2,242,1,38321,1
CUST03539,49,59306,627,Business,32611,60,3,166,16,45833,1
CUST03540,56,52618,616,Salaried,255229,48,1,250,27,23185,1
CUST03541,30,28768,693,Business,291792,24,3,71,12,57862,1
CUST03542,27,54712,686,Salaried,129262,24,2,357,17,50200,1
CUST03543,38,54594,672,Salaried,197025,24,0,350,27,5000,1
CUST03544,24,73944,639,Freelance,181762,60,0,174,10,81364,1
