customer_id,age,annual_income,credit_score,employment_type,loan_amount,loan_tenure_months,existing_loans,recency_days,frequency,monetary,default,R,F,M,RFM_Score,segment,risk_score,risk_tier,estimated_clv
CUST02797,29,83109,718,Salaried,278580,12,2,335,27,58757,1,1,4,4,9,Loyal,100.0,Critical Risk,1558682.0
CUST02798,31,65217,596,Self-Employed,62683,12,0,188,7,43536,1,2,1,2,5,Lost,53.1,High Risk,495477.0
CUST02799,52,59204,802,Salaried,69382,12,3,261,13,48713,1,2,2,3,7,At Risk,78.4,Critical Risk,776952.0
CUST02800,36,81391,564,Salaried,295467,36,0,312,11,55215,1,1,2,3,6,At Risk,100.0,Critical Risk,636121.0
CUST02801,65,72211,638,Salaried,87590,12,0,5,7,54232,1,4,1,3,8,Loyal,40.1,Medium Risk,3338862.0
CUST02802,27,38543,705,Salaried,210697,36,0,127,28,5000,1,3,4,1,8,Loyal,100.0,Critical Risk,312538.0
CUST02803,28,40248,530,Salaried,179312,48,0,272,19,54462,1,2,3,3,8,Loyal,100.0,Critical Risk,1224292.0
CUST02804,49,23406,520,Salaried,293908,12,0,127,18,51346,1,3,3,3,9,Loyal,100.0,Critical Risk,2063261.0
CUST02805,44,61230,659,Business,211251,12,0,308,9,21922,1,1,2,1,4,Lost,100.0,Critical Risk,209039.0
CUST02806,31,50217,695,Freelance,140504,12,1,209,27,44486,1,2,4,2,8,Loyal,94.4,Critical Risk,1785782.0
CUST02807,35,47532,618,Business,20000,48,0,38,18,67619,1,4,3,4,11,Champions,28.4,Medium Risk,5963179.0
CUST02808,62,43887,672,Salaried,119972,12,0,55,18,58464,0,4,3,4,11,Champions,72.1,High Risk,4197907.0
CUST02809,37,68290,714,Salaried,106513,24,0,342,5,40553,0,1,1,2,4,Lost,69.2,High Risk,195533.0
CUST02810,47,84992,592,Freelance,188419,24,1,360,22,35491,1,1,3,2,6,At Risk,100.0,Critical Risk,718771.0
CUST02811,27,81948,736,Self-Employed,252409,48,0,304,4,40178,0,1,1,2,4,Lost,94.9,Critical Risk,172276.0
CUST02812,58,25684,717,Salaried,206662,24,0,109,7,52444,1,3,1,3,7,At Risk,100.0,Critical Risk,920924.0
CUST02813,47,65191,787,Business,209354,36,0,109,5,48495,0,3,1,3,7,At Risk,77.8,Critical Risk,608271.0
CUST02814,45,83594,686,Self-Employed,108155,48,0,162,20,50067,0,3,3,3,9,Loyal,51.1,High Risk,1841255.0
CUST02815,36,55077,651,Business,242264,48,0,310,22,44344,1,1,3,2,6,At Risk,100.0,Critical Risk,1027655.0
CUST02816,27,50732,678,Self-Employed,192331,24,0,311,3,30579,1,1,1,1,3,Lost,100.0,Critical Risk,96357.0
CUST02817,32,60192,738,Self-Employed,159965,60,1,47,1,25449,0,4,1,1,6,At Risk,75.2,Critical Risk,111244.0
CUST02818,35,45967,721,Salaried,227169,36,1,163,7,39635,1,3,1,2,6,At Risk,100.0,Critical Risk,507606.0
CUST02819,45,73229,583,Freelance,115869,48,2,31,4,49589,1,4,1,3,8,Loyal,73.6,High Risk,1072592.0
CUST02820,55,62057,703,Salaried,88175,24,1,54,4,47742,1,4,1,3,8,Loyal,53.5,High Risk,770202.0
CUST02821,65,83292,632,Salaried,65339,24,1,18,28,45092,1,4,4,2,10,Champions,43.0,Medium Risk,8455784.0
CUST02822,55,91944,713,Self-Employed,172097,24,1,265,7,53598,1,2,1,3,6,At Risk,79.2,Critical Risk,454205.0
CUST02823,29,48283,583,Salaried,195121,60,1,85,29,28736,1,4,4,1,9,Loyal,100.0,Critical Risk,2503461.0
CUST02824,44,78848,657,Salaried,164727,24,0,265,1,37427,1,2,1,2,5,Lost,77.6,Critical Risk,45310.0
CUST02825,26,49229,515,Salaried,160217,12,0,21,3,50102,1,4,1,3,8,Loyal,91.2,Critical Risk,954116.0
CUST02826,26,73115,501,Self-Employed,115032,36,2,246,29,53967,1,2,4,3,9,Loyal,97.1,Critical Risk,2022091.0
CUST02827,42,16102,653,Freelance,251686,60,3,44,6,82204,1,4,1,4,9,Loyal,100.0,Critical Risk,2236357.0
CUST02828,55,87814,613,Self-Employed,147109,48,1,144,1,68001,1,3,1,4,8,Loyal,72.6,High Risk,137509.0
CUST02829,60,34659,681,Salaried,226834,12,0,32,16,69441,1,4,3,4,11,Champions,100.0,Critical Risk,5920225.0
CUST02830,22,56874,841,Freelance,251502,36,0,84,18,67518,0,4,3,4,11,Champions,96.0,Critical Risk,3681272.0
CUST02831,43,45189,707,Business,289240,36,1,266,19,67290,1,2,3,4,9,Loyal,100.0,Critical Risk,1542665.0
CUST02832,46,62234,715,Salaried,234846,36,1,127,26,15637,1,3,4,1,8,Loyal,100.0,Critical Risk,907615.0
CUST02833,51,92354,749,Salaried,121084,12,0,75,12,21276,0,4,2,1,7,At Risk,39.7,Medium Risk,835775.0
CUST02834,23,40942,724,Business,255859,24,0,49,11,56325,1,4,2,3,9,Loyal,100.0,Critical Risk,2644969.0
CUST02835,56,41089,641,Self-Employed,189668,24,1,152,18,54851,1,3,3,3,9,Loyal,100.0,Critical Risk,1911783.0
CUST02836,59,61892,744,Business,289922,36,2,5,10,52808,1,4,2,3,9,Loyal,100.0,Critical Risk,4644559.0
CUST02837,29,47254,826,Salaried,177924,36,0,337,23,41966,0,1,4,2,7,At Risk,100.0,Critical Risk,943252.0
CUST02838,48,71623,831,Freelance,163591,36,1,187,23,32707,0,2,4,2,8,Loyal,72.4,High Risk,1228525.0
CUST02839,39,82662,636,Business,123326,36,1,292,17,46491,1,1,3,3,7,At Risk,79.4,Critical Risk,878163.0
CUST02840,54,66837,656,Business,41573,12,0,131,23,83335,1,3,4,4,11,Champions,37.3,Medium Risk,4176700.0
CUST02841,48,58777,611,Self-Employed,223005,12,1,155,6,83030,1,3,1,4,8,Loyal,100.0,Critical Risk,949534.0
CUST02842,59,54211,564,Salaried,279825,24,1,312,25,73414,1,1,4,4,9,Loyal,100.0,Critical Risk,1922246.0
CUST02843,45,49830,534,Freelance,131173,60,3,307,28,23952,1,1,4,1,6,At Risk,100.0,Critical Risk,712633.0
CUST02844,32,62703,807,Salaried,20000,48,2,316,14,60848,0,1,2,4,7,At Risk,55.5,High Risk,882080.0
CUST02845,57,42591,681,Salaried,195133,24,3,9,23,73765,1,4,4,4,12,Champions,100.0,Critical Risk,13610048.0
CUST02846,59,88212,594,Business,183963,60,0,242,10,34489,1,2,2,2,6,At Risk,80.2,Critical Risk,452010.0
CUST02847,45,43600,640,Self-Employed,197657,60,1,46,29,69995,1,4,4,4,12,Champions,100.0,Critical Risk,8980571.0
CUST02848,50,80493,789,Salaried,88269,24,0,115,25,55655,0,3,4,3,10,Champions,35.8,Medium Risk,3352158.0
CUST02849,22,90178,710,Business,291903,36,1,7,22,27368,1,4,3,1,8,Loyal,85.5,Critical Risk,5052070.0
CUST02850,24,57059,603,Self-Employed,111383,12,0,130,7,35010,1,3,1,2,6,At Risk,67.7,High Risk,537241.0
CUST02851,43,51797,518,Self-Employed,145915,60,1,79,16,28510,1,4,3,1,8,Loyal,97.0,Critical Risk,1441545.0
CUST02852,53,52658,707,Salaried,133513,12,1,85,16,64040,1,4,3,4,11,Champions,78.1,Critical Risk,3078137.0
CUST02853,39,44400,711,Self-Employed,20000,60,2,174,25,66771,1,3,4,4,11,Champions,53.4,High Risk,2894467.0
CUST02854,58,27233,783,Salaried,339772,60,2,207,13,27054,1,2,2,1,5,Lost,100.0,Critical Risk,527192.0
CUST02855,46,37333,556,Self-Employed,214487,60,0,163,27,30144,1,3,4,1,8,Loyal,100.0,Critical Risk,1489068.0
CUST02856,23,42373,750,Freelance,337149,24,2,169,4,61731,1,3,1,4,8,Loyal,100.0,Critical Risk,438575.0
CUST02857,32,72970,516,Salaried,144779,12,0,348,24,47227,1,1,4,3,8,Loyal,92.6,Critical Risk,1075965.0
CUST02858,32,69407,640,Business,131822,36,0,53,23,16048,1,4,4,1,9,Loyal,57.6,High Risk,1505284.0
CUST02859,45,49565,676,Self-Employed,86423,12,2,155,29,45691,1,3,4,3,10,Champions,80.3,Critical Risk,2525531.0
CUST02860,29,65453,752,Self-Employed,244115,60,2,327,20,43665,1,1,3,2,6,At Risk,100.0,Critical Risk,876904.0
CUST02861,34,47853,632,Salaried,333194,48,1,100,7,42146,1,3,1,2,6,At Risk,100.0,Critical Risk,788887.0
CUST02862,32,58806,572,Salaried,207624,12,2,47,13,41002,1,4,2,2,8,Loyal,100.0,Critical Risk,2329994.0
CUST02863,58,47526,769,Business,125798,36,2,38,25,21941,0,4,4,1,9,Loyal,82.0,Critical Risk,2687404.0
CUST02864,57,48955,600,Salaried,240523,36,3,341,9,50754,1,1,2,3,6,At Risk,100.0,Critical Risk,441661.0
CUST02865,30,68868,692,Salaried,46998,12,0,257,5,15598,0,2,1,1,4,Lost,46.3,Medium Risk,96989.0
CUST02866,59,36984,766,Self-Employed,75949,36,0,159,17,37587,0,3,3,2,8,Loyal,60.2,High Risk,1192979.0
CUST02867,40,65001,750,Self-Employed,233896,24,0,134,28,94699,0,3,4,4,11,Champions,90.3,Critical Risk,5676386.0
CUST02868,29,41797,614,Self-Employed,207059,24,2,292,16,49814,1,1,3,3,7,At Risk,100.0,Critical Risk,885582.0
CUST02869,38,86387,587,Salaried,193612,36,0,179,17,76848,1,2,3,4,9,Loyal,78.7,Critical Risk,2212723.0
CUST02870,63,52104,574,Salaried,189992,36,0,157,25,71197,1,3,4,4,11,Champions,100.0,Critical Risk,3357481.0
CUST02871,65,15000,686,Business,224589,24,2,193,11,52843,1,2,2,3,7,At Risk,100.0,Critical Risk,924465.0
CUST02872,55,61547,631,Freelance,135769,48,0,135,12,48510,1,3,2,3,8,Loyal,71.1,High Risk,1238914.0
CUST02873,57,54918,660,Business,211907,12,1,150,2,46240,1,3,1,3,7,At Risk,100.0,Critical Risk,180993.0
CUST02874,61,79533,787,Freelance,234293,24,1,115,24,8495,0,3,4,1,8,Loyal,83.0,Critical Risk,491196.0
CUST02875,59,56733,817,Salaried,166958,24,1,177,17,36824,0,3,3,2,8,Loyal,85.8,Critical Risk,1070224.0
CUST02876,56,43643,717,Salaried,20000,60,0,197,1,25315,0,2,1,1,4,Lost,35.0,Medium Risk,39572.0
CUST02877,40,73988,589,Freelance,189377,12,1,191,27,37375,1,2,4,2,8,Loyal,95.9,Critical Risk,1619036.0
CUST02878,34,58166,719,Self-Employed,56959,24,1,276,8,37550,0,1,2,2,5,Lost,61.8,High Risk,350867.0
CUST02879,56,71071,795,Freelance,99276,12,0,265,19,27921,0,2,3,1,6,At Risk,53.7,High Risk,642229.0
CUST02880,44,40414,761,Salaried,263261,36,2,131,13,31470,1,3,2,2,7,At Risk,100.0,Critical Risk,891493.0
CUST02881,30,88509,711,Freelance,303621,24,1,292,5,64453,1,1,1,4,6,At Risk,100.0,Critical Risk,358072.0
CUST02882,23,56121,723,Salaried,290675,60,1,347,23,33555,1,1,4,2,7,At Risk,100.0,Critical Risk,734535.0
CUST02883,52,15000,711,Salaried,132271,12,1,52,27,73118,1,4,4,4,12,Champions,100.0,Critical Risk,8142123.0
CUST02884,52,69129,569,Business,191258,24,3,2,14,68407,1,4,2,4,10,Champions,100.0,Critical Risk,9079475.0
CUST02885,27,47595,751,Salaried,181683,24,2,127,11,53771,1,3,2,3,8,Loyal,100.0,Critical Risk,1320432.0
CUST02886,51,64868,737,Salaried,21971,48,0,258,17,45849,0,2,3,3,8,Loyal,36.2,Medium Risk,966021.0
CUST02887,67,57375,643,Salaried,46696,12,1,209,22,19997,1,2,3,1,6,At Risk,58.5,High Risk,654077.0
CUST02888,27,38325,670,Salaried,73765,60,3,248,4,17221,1,2,1,1,4,Lost,100.0,Critical Risk,88375.0
CUST02889,51,25785,773,Salaried,291429,48,2,363,13,63765,1,1,2,4,7,At Risk,100.0,Critical Risk,757359.0
CUST02890,35,50712,720,Self-Employed,282441,60,0,83,27,41536,1,4,4,2,10,Champions,100.0,Critical Risk,3425417.0
CUST02891,49,58105,761,Salaried,230993,24,0,318,7,56049,1,1,1,3,5,Lost,100.0,Critical Risk,403964.0
CUST02892,58,48066,753,Salaried,142445,48,0,215,20,45191,0,2,3,3,8,Loyal,84.0,Critical Risk,1311707.0
CUST02893,25,66269,706,Business,192861,36,0,242,27,51590,1,2,4,3,9,Loyal,88.6,Critical Risk,1825564.0
CUST02894,57,70078,708,Salaried,177606,60,0,243,27,26203,1,2,4,1,7,At Risk,81.0,Critical Risk,923902.0
CUST02895,42,75054,499,Salaried,182780,48,0,29,10,5000,1,4,2,1,7,At Risk,76.6,Critical Risk,278626.0
CUST02896,32,61583,631,Salaried,306264,12,0,289,28,62474,1,1,4,4,9,Loyal,100.0,Critical Risk,1961549.0
CUST02897,24,36581,536,Self-Employed,217581,60,0,2,2,65039,1,4,1,4,9,Loyal,100.0,Critical Risk,1233207.0
CUST02898,46,46313,520,Freelance,112174,36,2,273,4,35545,1,1,1,2,4,Lost,100.0,Critical Risk,167676.0
CUST02899,36,59854,747,Business,123842,24,2,241,8,21325,1,2,2,1,5,Lost,88.7,Critical Risk,224393.0
CUST02900,34,78496,736,Business,205061,12,1,306,26,45670,1,1,4,3,8,Loyal,95.7,Critical Risk,1265426.0
CUST02901,64,62945,766,Business,223884,60,0,137,7,69079,0,3,1,4,8,Loyal,88.5,Critical Risk,1017273.0
CUST02902,26,50634,755,Salaried,240124,24,1,178,4,42657,1,3,1,2,6,At Risk,100.0,Critical Risk,290346.0
CUST02903,31,59616,572,Salaried,132439,36,0,34,4,59381,1,4,1,4,9,Loyal,67.4,High Risk,1229734.0
CUST02904,47,53496,674,Salaried,342128,36,1,179,22,59057,1,2,3,4,9,Loyal,100.0,Critical Risk,2200593.0
CUST02905,24,40297,734,Salaried,58005,12,0,132,8,69709,0,3,2,4,9,Loyal,48.1,Medium Risk,1208014.0
CUST02906,55,75568,688,Business,206033,48,2,195,23,31795,1,2,4,2,8,Loyal,100.0,Critical Risk,1152998.0
CUST02907,63,69438,850,Business,236074,36,2,99,8,55373,0,3,2,3,8,Loyal,96.1,Critical Risk,1193278.0
CUST02908,35,47378,719,Salaried,266755,12,0,62,23,46300,1,4,4,3,11,Champions,100.0,Critical Risk,3946076.0
CUST02909,60,69569,633,Salaried,236895,48,1,352,22,17508,1,1,3,1,5,Lost,100.0,Critical Risk,361877.0
CUST02910,67,36701,632,Salaried,227541,12,1,191,24,36177,1,2,4,2,8,Loyal,100.0,Critical Risk,1393013.0
CUST02911,35,43117,707,Self-Employed,213554,60,0,145,3,83297,1,3,1,4,8,Loyal,100.0,Critical Risk,502536.0
CUST02912,36,79372,680,Salaried,224827,24,0,357,9,50240,1,1,2,3,6,At Risk,98.4,Critical Risk,419411.0
CUST02913,47,46524,680,Salaried,101730,36,0,286,16,43854,0,1,3,2,6,At Risk,79.6,Critical Risk,794131.0
CUST02914,58,31150,695,Salaried,500469,48,1,321,3,76257,1,1,1,4,6,At Risk,100.0,Critical Risk,233570.0
CUST02915,31,55904,779,Business,292394,36,1,327,16,53687,1,1,3,3,7,At Risk,100.0,Critical Risk,862537.0
CUST02916,63,35988,822,Salaried,224721,60,0,234,22,39508,0,2,3,2,7,At Risk,100.0,Critical Risk,1172825.0
CUST02917,31,85684,831,Salaried,85550,24,0,346,20,14506,0,1,3,1,5,Lost,49.8,Medium Risk,276847.0
CUST02918,31,75822,563,Salaried,142601,24,0,154,27,68000,1,3,4,4,11,Champions,71.1,High Risk,3517795.0
CUST02919,27,84117,658,Self-Employed,302388,60,1,357,6,67981,1,1,1,4,6,At Risk,100.0,Critical Risk,378344.0
CUST02920,45,66468,709,Self-Employed,185284,36,3,84,13,26324,1,4,2,1,7,At Risk,100.0,Critical Risk,1036576.0
CUST02921,44,42151,754,Salaried,169443,24,1,13,24,59900,1,4,4,4,12,Champions,98.4,Critical Risk,10600485.0
CUST02922,24,38282,664,Self-Employed,149346,12,0,145,16,47256,1,3,3,3,9,Loyal,100.0,Critical Risk,1520524.0
CUST02923,41,53539,599,Salaried,221809,36,0,50,7,85224,1,4,1,4,9,Loyal,100.0,Critical Risk,2517310.0
CUST02924,27,36185,619,Freelance,70204,48,2,117,11,59972,1,3,2,4,9,Loyal,85.2,Critical Risk,1568649.0
CUST02925,61,51226,723,Self-Employed,36558,36,0,44,5,28238,0,4,1,1,6,At Risk,27.1,Medium Risk,640178.0
CUST02926,31,34954,634,Salaried,133740,60,0,287,9,45018,1,1,2,2,5,Lost,100.0,Critical Risk,457138.0
CUST02927,29,46066,730,Self-Employed,273094,48,0,178,8,64601,1,3,2,4,9,Loyal,100.0,Critical Risk,879417.0
CUST02928,60,91439,636,Self-Employed,159967,36,2,343,22,63649,1,1,3,4,8,Loyal,98.7,Critical Risk,1346776.0
CUST02929,61,61250,753,Self-Employed,76504,12,0,301,24,74116,0,1,4,4,9,Loyal,56.8,High Risk,1923722.0
CUST02930,66,53684,585,Self-Employed,179622,36,0,230,24,74708,1,2,4,4,10,Champions,100.0,Critical Risk,2455693.0
CUST02931,43,58434,695,Salaried,113783,24,0,276,6,39786,1,1,1,2,4,Lost,72.9,High Risk,278820.0
CUST02932,57,35485,699,Salaried,169924,24,1,36,14,42747,1,4,2,2,8,Loyal,100.0,Critical Risk,3012926.0
CUST02933,48,69480,659,Self-Employed,293051,24,0,187,6,16585,1,2,1,1,4,Lost,100.0,Critical Risk,162511.0
CUST02934,35,56570,691,Business,192665,24,0,190,26,88348,1,2,4,4,10,Champions,95.3,Critical Risk,3701645.0
CUST02935,25,60534,621,Salaried,20000,12,1,22,24,62272,1,4,4,4,12,Champions,35.1,Medium Risk,9324833.0
CUST02936,31,72564,712,Salaried,63031,48,2,226,19,27969,1,2,3,1,6,At Risk,66.0,High Risk,738914.0
CUST02937,25,73971,632,Salaried,191868,12,1,291,8,52603,1,1,2,3,6,At Risk,100.0,Critical Risk,469010.0
CUST02938,64,71275,729,Salaried,55163,48,2,137,26,40650,1,3,4,2,9,Loyal,55.5,High Risk,2223450.0
CUST02939,58,70734,593,Salaried,168835,60,1,51,27,18130,1,4,4,1,9,Loyal,80.6,Critical Risk,2041956.0
CUST02940,67,51650,556,Business,264681,12,0,266,3,41284,1,2,1,2,5,Lost,100.0,Critical Risk,149441.0
CUST02941,57,64483,647,Salaried,265909,60,0,156,3,62088,1,3,1,4,8,Loyal,100.0,Critical Risk,353176.0
CUST02942,58,65014,698,Salaried,91520,48,0,211,4,41040,0,2,1,2,5,Lost,56.6,High Risk,242095.0
CUST02943,51,15000,754,Freelance,188840,24,2,255,6,73904,1,2,1,4,7,At Risk,100.0,Critical Risk,555231.0
CUST02944,44,66022,712,Salaried,281270,36,1,144,15,20317,1,3,3,1,7,At Risk,100.0,Critical Risk,616264.0
CUST02945,34,66470,739,Self-Employed,180442,12,1,287,24,49223,1,1,4,3,8,Loyal,96.0,Critical Risk,1332901.0
CUST02946,64,58367,640,Salaried,288631,36,1,157,17,77113,1,3,3,4,10,Champions,100.0,Critical Risk,2472797.0
CUST02947,55,92584,624,Business,210224,60,2,348,2,54325,1,1,1,3,5,Lost,100.0,Critical Risk,103140.0
CUST02948,37,39353,750,Freelance,228313,24,0,156,7,62248,0,3,1,4,8,Loyal,100.0,Critical Risk,826201.0
CUST02949,44,80404,637,Business,207463,48,2,318,17,69932,1,1,3,4,8,Loyal,100.0,Critical Risk,1224057.0
CUST02950,45,33442,649,Salaried,107068,36,2,70,2,54844,1,4,1,3,8,Loyal,100.0,Critical Risk,375926.0
CUST02951,52,56617,661,Salaried,158725,48,0,155,27,30286,1,3,4,1,8,Loyal,82.6,Critical Risk,1558582.0
CUST02952,43,71697,504,Salaried,219195,24,0,12,16,51040,1,4,3,3,10,Champions,87.3,Critical Risk,6145847.0
CUST02953,44,86355,737,Salaried,256852,24,1,96,26,26817,1,3,4,1,8,Loyal,85.6,Critical Risk,1920704.0
CUST02954,42,47561,731,Self-Employed,212372,36,0,234,25,19789,1,2,4,1,7,At Risk,100.0,Critical Risk,667559.0
CUST02955,58,65835,759,Freelance,215880,48,0,122,26,48591,0,3,4,3,10,Champions,82.2,Critical Risk,2909329.0
CUST02956,57,25439,827,Self-Employed,198499,36,0,293,17,45602,0,1,3,3,7,At Risk,100.0,Critical Risk,858757.0
CUST02957,64,26394,676,Salaried,58076,60,0,15,8,52746,1,4,2,3,9,Loyal,57.9,High Risk,2990647.0
CUST02958,65,63277,704,Salaried,185928,60,0,89,29,46397,1,4,4,3,11,Champions,76.7,Critical Risk,3913245.0
CUST02959,55,52270,673,Salaried,232117,12,1,116,22,44222,1,3,3,2,8,Loyal,100.0,Critical Risk,2328542.0
CUST02960,40,50570,660,Salaried,98134,60,1,177,2,65654,1,3,1,4,8,Loyal,77.2,Critical Risk,224484.0
CUST02961,65,43421,715,Salaried,222606,12,0,267,13,59693,1,2,2,4,8,Loyal,100.0,Critical Risk,933256.0
CUST02962,58,57764,779,Self-Employed,231590,36,3,210,6,73453,1,2,1,4,7,At Risk,100.0,Critical Risk,652584.0
CUST02963,43,51439,602,Freelance,188870,12,1,314,19,68785,1,1,3,4,8,Loyal,100.0,Critical Risk,1360981.0
CUST02964,35,58062,621,Salaried,294503,24,1,10,3,73304,1,4,1,4,9,Loyal,100.0,Critical Risk,1726191.0
CUST02965,36,66779,749,Salaried,213013,36,1,321,5,47829,0,1,1,3,5,Lost,100.0,Critical Risk,244162.0
CUST02966,65,23568,566,Freelance,204555,60,1,170,17,24984,1,3,3,1,7,At Risk,100.0,Critical Risk,750730.0
CUST02967,65,86828,671,Self-Employed,148529,12,1,134,9,66717,1,3,2,4,9,Loyal,68.2,High Risk,1285427.0
CUST02968,57,49457,654,Salaried,271499,48,0,36,5,44681,1,4,1,2,7,At Risk,100.0,Critical Risk,1124729.0
CUST02969,24,58758,642,Self-Employed,289427,48,3,224,9,46483,1,2,2,3,7,At Risk,100.0,Critical Risk,586168.0
CUST02970,22,61911,707,Salaried,78656,24,0,178,25,39629,0,3,4,2,9,Loyal,50.4,High Risk,1685849.0
CUST02971,32,45256,732,Salaried,69346,12,1,101,18,31828,0,3,3,2,8,Loyal,57.5,High Risk,1520800.0
CUST02972,66,58803,667,Business,148975,24,1,143,28,55299,1,3,4,3,10,Champions,85.7,Critical Risk,3148500.0
CUST02973,44,15633,730,Freelance,245456,48,1,360,29,37356,1,1,4,2,7,At Risk,100.0,Critical Risk,997259.0
CUST02974,54,64195,747,Salaried,318990,36,0,338,11,45567,1,1,2,3,6,At Risk,100.0,Critical Risk,488522.0
CUST02975,25,75163,663,Salaried,156715,24,2,361,11,52613,1,1,2,3,6,At Risk,100.0,Critical Risk,531424.0
CUST02976,38,62893,619,Salaried,266234,60,1,288,15,46925,1,1,3,3,7,At Risk,100.0,Critical Risk,791724.0
CUST02977,52,97339,545,Freelance,272003,48,0,84,17,56569,1,4,3,3,10,Champions,85.0,Critical Risk,2912951.0
CUST02978,51,66497,619,Business,146794,12,1,226,12,52548,1,2,2,3,7,At Risk,89.5,Critical Risk,876801.0
CUST02979,37,43339,669,Salaried,96627,48,2,75,29,66787,1,4,4,4,12,Champions,83.9,Critical Risk,6340273.0
CUST02980,46,74471,850,Salaried,192119,36,0,291,5,27944,0,1,1,1,3,Lost,75.5,Critical Risk,155718.0
CUST02981,44,43784,576,Salaried,107632,24,0,30,21,59940,1,4,3,4,11,Champions,71.6,High Risk,6908874.0
CUST02982,46,58469,804,Business,285929,36,2,255,29,62060,1,2,4,4,10,Champions,100.0,Critical Risk,2253534.0
CUST02983,64,50754,656,Self-Employed,156102,12,0,358,26,38457,1,1,4,2,7,At Risk,100.0,Critical Risk,925113.0
CUST02984,25,19572,775,Salaried,117893,48,2,18,24,30685,1,4,4,1,9,Loyal,100.0,Critical Risk,4932121.0
CUST02985,66,69846,841,Salaried,54591,48,2,170,14,10132,0,3,2,1,6,At Risk,50.3,High Risk,250724.0
CUST02986,30,68566,706,Salaried,88919,36,1,5,5,36431,0,4,1,2,7,At Risk,46.8,Medium Risk,1602086.0
CUST02987,66,33760,613,Business,152383,36,0,15,20,31586,1,4,3,2,9,Loyal,100.0,Critical Risk,4477239.0
CUST02988,67,53411,846,Salaried,255977,36,2,88,16,66185,0,4,3,4,11,Champions,100.0,Critical Risk,3104582.0
CUST02989,36,44278,653,Salaried,84206,48,2,281,27,62829,1,1,4,4,9,Loyal,95.5,Critical Risk,1950173.0
CUST02990,67,38093,720,Salaried,113481,12,0,122,12,71861,0,3,2,4,9,Loyal,79.1,Critical Risk,1985812.0
CUST02991,54,42648,564,Self-Employed,192235,36,2,266,27,36817,1,2,4,2,8,Loyal,100.0,Critical Risk,1199443.0
CUST02992,66,68472,641,Business,175120,36,0,74,13,88103,1,4,2,4,10,Champions,72.4,High Risk,3783246.0
CUST02993,64,77204,735,Salaried,154065,36,0,185,6,63854,1,2,1,4,7,At Risk,63.5,High Risk,631333.0
CUST02994,66,66711,774,Freelance,53278,60,1,346,14,72591,0,1,2,4,7,At Risk,59.9,High Risk,969778.0
CUST02995,35,63777,550,Business,163416,12,3,119,21,57237,1,3,3,3,9,Loyal,100.0,Critical Risk,2821361.0
CUST02996,38,56003,637,Salaried,231482,60,0,88,24,83332,1,4,4,4,12,Champions,100.0,Critical Risk,5863360.0
CUST02997,39,59528,691,Salaried,139549,60,2,138,24,42130,1,3,4,2,9,Loyal,89.8,Critical Risk,2114950.0
CUST02998,37,96396,685,Business,81425,48,0,285,29,67144,0,1,4,4,9,Loyal,52.3,High Risk,2210635.0
CUST02999,29,55459,650,Salaried,241779,36,1,96,22,80514,1,3,3,4,10,Champions,100.0,Critical Risk,4879452.0
CUST03000,42,55879,731,Salaried,233035,36,2,7,24,24879,1,4,4,1,9,Loyal,100.0,Critical Risk,5010116.0
CUST03001,58,65039,734,Salaried,103443,48,0,122,5,62644,0,3,1,4,8,Loyal,50.3,High Risk,721295.0
CUST03002,61,32783,658,Salaried,46714,36,2,33,3,42306,1,4,1,2,7,At Risk,65.2,High Risk,666548.0
CUST03003,59,77074,641,Salaried,248786,48,0,195,6,38091,1,2,1,2,5,Lost,95.8,Critical Risk,360343.0
CUST03004,48,60958,608,Business,151642,24,0,287,27,44250,1,1,4,2,7,At Risk,90.9,Critical Risk,1348018.0
CUST03005,41,58309,731,Freelance,299331,48,0,37,11,85043,1,4,2,4,10,Champions,100.0,Critical Risk,4645546.0
CUST03006,33,51878,820,Freelance,158002,60,0,161,16,44726,0,3,3,2,8,Loyal,76.3,Critical Risk,1322531.0
CUST03007,51,51036,622,Salaried,233372,24,0,104,7,40615,1,3,1,2,6,At Risk,100.0,Critical Risk,738586.0
CUST03008,62,37709,705,Freelance,269459,12,0,177,25,60731,1,3,4,4,11,Champions,100.0,Critical Risk,2595646.0
CUST03009,41,75943,698,Self-Employed,199897,24,0,246,19,11598,1,2,3,1,6,At Risk,83.9,Critical Risk,284716.0
